trade_date,510050,IH,600000.SH,600009.SH,600016.SH,600028.SH,600030.SH,600031.SH,600036.SH,600048.SH,600050.SH,600104.SH,600196.SH,600276.SH,600309.SH,600438.SH,600519.SH,600547.SH,600570.SH,600585.SH,600588.SH,600690.SH,600703.SH,600745.SH,600809.SH,600837.SH,600887.SH,600893.SH,600918.SH,601012.SH,601066.SH,601088.SH,601138.SH,601166.SH,601211.SH,601288.SH,601318.SH,601336.SH,601398.SH,601601.SH,601628.SH,601668.SH,601688.SH,601818.SH,601857.SH,601888.SH,601899.SH,601995.SH,603259.SH,603288.SH,603501.SH,603986.SH
20201202,,,-0.020905064747303415,-0.4173280425718043,-0.18864415853187835,0.4045120578772826,-0.1337015645454041,-0.03731922093382054,0.025732540637163147,0.03672529014625316,0.34379822547740546,-0.5061982306095024,0.04991094082009495,-0.3702202424733441,0.43195630007080166,0.07196439601903706,0.29296092777008836,-0.26847358720265535,-0.036178392118677016,-0.4982343661906394,-0.027683710888279346,0.12105085419663014,0.1452631148951558,-0.16498667844285725,0.6693064148385464,-0.1985294033268505,-0.19401717638525753,0.6297802041721138,-0.5323328018892427,0.13605257271266752,-0.04297595197340367,0.8173482983242222,-0.21685261889923052,0.27722692189763365,-0.1413050063939567,0.13738416105814769,-0.27137484232945264,-0.3050563531731655,-0.05158681705295143,0.2272079353166595,0.231128323711305,0.2369620124064894,-0.21400610891014246,-0.08612730915425026,0.027172669582170052,0.05452537852593549,0.2670492170197563,0.13142292895168345,-0.4136906310788323,-0.5396017025948718,-0.45330146114973213,-0.8003503660512404
20201203,,,-0.01612528010923647,-0.4275748578653175,-0.18957839228920428,0.4092096575183506,-0.14114824439439444,-0.0339899856360926,0.018705659938262273,0.048075019880052756,0.34309394952151195,-0.48194558665159803,0.051516700446096346,-0.3763976640583923,0.425433329788538,0.07485177612229571,0.3037396584827123,-0.2677576056058233,-0.050064892466299124,-0.49380571707876114,-0.049687259342747675,0.13489371058425786,0.10492792709106391,-0.16640969269234673,0.664024359275331,-0.2056065929836516,-0.19003197263947144,0.6322350444543524,-0.5465549422857842,0.14363774310716942,-0.03161397953815336,0.8267629370886189,-0.23111284097490442,0.2852684938587221,-0.14094574126239728,0.13833094589144682,-0.2853746960738338,-0.30306461114453165,-0.04630203897607152,0.21640090174162863,0.23244799509937294,0.2418449102233317,-0.2189613403686614,-0.06720731937787691,0.03140746888708038,0.05693498943939075,0.2838601432407616,0.12723441016678905,-0.4485882679720007,-0.551396738399629,-0.4746813501469145,-0.8027741147507438
20201204,,,-0.015566720932537467,-0.4263905363521045,-0.1851023235249383,0.40941031714000176,-0.13757019653717328,-0.045491312171785,0.0002572152263484173,0.03923144680645619,0.347708158443093,-0.45484381780811756,0.05014611290224336,-0.3772941168792379,0.43421894954528895,0.10647762502166758,0.30012021874291256,-0.27791990536318595,-0.05615485598011262,-0.48999604902278565,-0.03255748688762558,0.1297702362776993,0.08705699650620544,-0.19116561947866695,0.6618041819388445,-0.20415457499946257,-0.1929061965722059,0.636410307793135,-0.5431555982925492,0.14391838342198376,-0.03055563962679619,0.811945743525831,-0.22990711330374797,0.2932323223759773,-0.13956143362649914,0.14403935345961164,-0.2834202145789463,-0.33126222186963117,-0.04736460371156059,0.2273123399706628,0.2446093651785429,0.24096562197425941,-0.21828162820292682,-0.055529183944311604,0.031143049449597206,0.05786979520074283,0.2847650984360678,0.12188850915121036,-0.44528183763881424,-0.5638546869838446,-0.4812506348229999,-0.8411880410727591
20201207,,,-0.025686827993431693,-0.43980830423727063,-0.19472243372419398,0.4047908540785594,-0.13827923034753264,-0.0323958779935035,-0.0015285893530480078,0.04479557567329504,0.3511918547121812,-0.43764417107208586,-4.719780261398755e-05,-0.40217961543600084,0.4346964818001793,0.12991081469863333,0.28822069133225986,-0.2792839007375744,-0.07851514988661455,-0.4850587115417635,-0.030267178804742702,0.14575648462948448,0.09296911389080617,-0.18991697440386274,0.6387411786216224,-0.21716032884235406,-0.20164059416832594,0.6622089659128637,-0.5387560252149407,0.15268042640701407,-0.039840337494796006,0.840002814221048,-0.21996657410517312,0.2775428435023761,-0.14545588000425863,0.14228678652986657,-0.2876812068477449,-0.3411246082124937,-0.0447538456171539,0.22139295477343524,0.24718812397119114,0.25465635217294297,-0.2196549014052133,-0.06748260038957407,0.027921928905725854,0.06410463518925098,0.3365594704296555,0.12320405370872212,-0.4583461379641277,-0.5891603357177042,-0.4706340898467447,-0.8348696033192481
20201208,,,-0.0276202775109195,-0.45036469739833346,-0.19268927799359767,0.3978082198694509,-0.12402449316430966,-0.04745953310700265,0.0073352003354765945,0.05519234901673671,0.35215681129494925,-0.4238648294488635,0.00938219916306269,-0.40422841947969707,0.4379708475719364,0.1405524519627849,0.2675230115952581,-0.2790878945508663,-0.07020918876963296,-0.48461468979771694,-0.0072722096641209336,0.15146279066589907,0.08893895456830561,-0.19128175962470373,0.6367304353840251,-0.20908701759998324,-0.2131917833497147,0.6351505494622106,-0.5334987462964288,0.149422183157165,-0.025577268852947057,0.8293943113822293,-0.21611307873632918,0.2728384294581122,-0.1420201617533669,0.1474866800273855,-0.30639852686345825,-0.34245503940771127,-0.041316631366747514,0.19479756322990865,0.2503352169925729,0.26119147398282067,-0.21316251411826911,-0.0803524906397565,0.02902292019644257,0.05924187858894921,0.31453509445839023,0.14303861892897246,-0.4511559700672708,-0.6228559913142235,-0.46959548241431026,-0.8386786557574591
20201209,,,-0.027111666072458348,-0.43852766415852334,-0.19067176152002116,0.40156614403883584,-0.1289462519129492,-0.060274717301059724,0.012549539892735065,0.062130763519212165,0.3525273423655779,-0.4092010116481083,0.04207589757354041,-0.3874968980454265,0.45076117859439574,0.12268565085479768,0.26556619494086314,-0.2705909194108199,-0.0779938613546267,-0.45732028906629013,-0.02912914944182874,0.15182710886107043,0.08046630369765231,-0.1842106734286878,0.6489525082334218,-0.21011086294594114,-0.2160799918710901,0.626106899894841,-0.550496711827911,0.11208001449551082,-0.024272079396771857,0.8262750149294866,-0.21118912272484608,0.2834868516731266,-0.13721777948141634,0.1419048917768244,-0.3095436033887672,-0.33910108421840746,-0.046121443083577685,0.18296772554269292,0.23670682500001736,0.26128534670333897,-0.21309989676595056,-0.07335647203535206,0.03877827084374263,0.015362778156324032,0.33888339360852304,0.1271561410617082,-0.45000962074155615,-0.6102137070070612,-0.46542789874209534,-0.8201042937067876
20201210,,,-0.03111169068853297,-0.43059310890184727,-0.20171981042436563,0.39963210462429466,-0.13286514989607973,-0.04999918185501947,0.009079773832760669,0.06075029668746153,0.34743823223961146,-0.41716980851776175,0.05498455083260045,-0.38844577421654664,0.4551375959061819,0.13928633413977445,0.24939128677180777,-0.2888571869416427,-0.08313122091020934,-0.44338169017029155,-0.027621952764034986,0.1522701724386516,0.07510271229253157,-0.14980336990751875,0.6376822387762813,-0.20599146459740245,-0.22466447013673593,0.6386263628053016,-0.5443875437822118,0.1012167003605454,-0.012696040918512442,0.8224845961590863,-0.24252110056919524,0.28973726170914227,-0.13770055482046556,0.1436089679496935,-0.2918367168437206,-0.34774532959296156,-0.04130215836389338,0.17376820912507723,0.23599593667327032,0.26381594279183385,-0.2133381333240363,-0.0631794271279198,0.04499547602159815,0.019992832825343587,0.32635061322511516,0.1179901430853072,-0.446630875192666,-0.6122049851297906,-0.47086264067177397,-0.8151079074316593
20201211,,,-0.03972839309165502,-0.40676384482917266,-0.21941674828288074,0.39836480271671126,-0.1280063292888244,-0.05655727697684839,-0.011446711618277785,0.0574797166289573,0.34771472711591533,-0.41252359236398073,0.03532504273140677,-0.3757043136591643,0.4481517838830178,0.15449723638017873,0.25508087490308656,-0.27628614066574203,-0.11578291997503835,-0.44111545818177517,0.0033820994012507474,0.16011477282449812,0.09853087007028802,-0.12867887822330154,0.6112854061300952,-0.1965512877697991,-0.21718985784791808,0.6483253465103741,-0.5318054238643891,0.08633423594535576,-0.009874752843318835,0.7970618797232101,-0.2264154785109393,0.2649130022307583,-0.1346298769149254,0.12738199752592652,-0.3079440635790053,-0.33914756554584513,-0.06269402526821971,0.15942722304140583,0.22907220735989728,0.2532823821118432,-0.20532230668622156,-0.07504049429060611,0.049238364593547905,0.04550574094330037,0.32974056215240266,0.13813792746566755,-0.43981353950979274,-0.618212424396235,-0.46882365658767455,-0.7917005450079974
20201214,,,-0.03372237880163663,-0.392188543200552,-0.2114170663809903,0.39811249835170304,-0.12302344847113958,-0.06097412659930014,-0.018373801385642714,0.062046335838897806,0.3577282496358942,-0.418157163822083,0.03736893448427488,-0.3884979570056221,0.44700939917779803,0.06892707341107765,0.25455212371548125,-0.26408000119758845,-0.11703702173757573,-0.4373738958477505,0.010651751474080783,0.15776079299310333,0.07203310669748847,-0.12219876020630813,0.5704178617125935,-0.18115884471401952,-0.20201963194479702,0.6433071627485317,-0.5371883211181995,0.07372115180988113,-0.03830114945489218,0.8049867178356978,-0.1998522716958549,0.27435512485693936,-0.13475406918141064,0.12564489545338323,-0.30695057367027434,-0.32470984680673187,-0.05705754401236185,0.160122206656583,0.25599018026481957,0.25464029126615,-0.2011485640403142,-0.07050855487117907,0.04772825526105517,0.01840387781881128,0.35380126597624584,0.15089900017155722,-0.4506323181001529,-0.6588205813469574,-0.5314523379968737,-0.8014273658044043
20201215,,,-0.02794138108058808,-0.40292057289754496,-0.1962610072495463,0.37940230892875193,-0.11364302529636405,-0.08982062124293792,0.005634209041905858,0.07365260310383955,0.36122224204657694,-0.4244803088048581,-0.0008144366824313211,-0.3997043415052613,0.4405104663849134,0.07077900266570417,0.25662261499749045,-0.2587897492987641,-0.09007815748536595,-0.4270915699992556,0.029839749325284846,0.1436419898966695,0.04691866129246765,-0.15612646207618763,0.515323994896783,-0.17193097278523298,-0.19874169209402145,0.6533028498416388,-0.5419590200992236,0.0882346962869515,-0.05323115625338245,0.8028933554608157,-0.20794420933841368,0.2800933135756496,-0.12978884631157145,0.12476843943649393,-0.2949853733616813,-0.3201318901798016,-0.06660102948440774,0.17040722333411024,0.26950099291326024,0.2587336389083275,-0.1923024115222787,-0.07182947925920724,0.04116622664889431,0.025892249843741257,0.3684018363518018,0.14387249606199826,-0.4521347168753189,-0.6463869348221793,-0.5254646625148404,-0.757196742592256
20201216,,,-0.026237991627150178,-0.4099796043304624,-0.1909902098273882,0.38087696432342966,-0.10730990526241352,-0.08816204284676664,-0.007488523020599488,0.06413859823465269,0.3653858052829818,-0.44624190828668053,-0.012674658702585311,-0.4044378568518116,0.45752366494436764,0.05617030278137361,0.26558491348495433,-0.2527175676585218,-0.08725941747308384,-0.4259441258361199,0.04518864510503291,0.15502108266393796,0.06408855486602924,-0.16226089988827402,0.49458034252275074,-0.16341477371593574,-0.20072362525843881,0.6480767810433644,-0.5513147175746559,0.07859544062469069,-0.050013699614091016,0.8345899233408458,-0.203613343934751,0.26653502334392953,-0.1245238691536115,0.12509780989050875,-0.3016187501944997,-0.32239902319782643,-0.06706805075398473,0.1650285369508056,0.2933462786845048,0.25948079989440664,-0.183553696990058,-0.07591883591672283,0.039386678355212694,0.019652000065619707,0.36854993448434237,0.15926438373105906,-0.46590628683058133,-0.657699382437029,-0.539514987525262,-0.7575357574812763
20201218,,,-0.021372373740482512,-0.3983701362837087,-0.18805068989893206,0.39389838000074906,-0.10117857917819853,-0.08458271249623926,-0.01063329591339451,0.07733221862261026,0.3721928366988797,-0.43689138251333803,0.006733310317378554,-0.4715820160517053,0.4170627011940905,0.05215929773282546,0.268715596013349,-0.2615439056888421,-0.09771301005927556,-0.4400353251753691,0.05808690137262269,0.16030545268983806,0.08671804585331974,-0.13999567523232326,0.49071992730961955,-0.15651358719531946,-0.21356637478956322,0.65770106609042,-0.5360224405156654,0.06134835472957899,-0.030886612062962168,0.8353576524162061,-0.20080368421457812,0.2841793800693785,-0.11819052409233205,0.13440693518369004,-0.2870354283426586,-0.29988785012516606,-0.05442268375680556,0.1782783509662036,0.3050978838444024,0.26576878975864265,-0.18125954266623232,-0.05522453548589434,0.05232503107580976,-0.0029166870702647223,0.39586939574502644,0.14456758560748795,-0.4900237696084788,-0.6811878991051636,-0.5083500830796053,-0.7524544564251351
20201221,,,-0.01133086290223706,-0.389898316742415,-0.18659740357859075,0.39683044671660106,-0.0922931070962684,-0.10667068915592741,0.0022243093903366318,0.08016394237021036,0.3789716802040497,-0.41020181559970115,-0.01894304373896111,-0.47731176263446023,0.3893993756240427,0.03575667272547012,0.25221115067870087,-0.25889576885487897,-0.09560834836910302,-0.42724146247107103,0.017741028685045533,0.13443397405571106,0.10560653588782432,-0.09510855909042853,0.4761069280217124,-0.15252218917405455,-0.22087291346298613,0.6533186842885114,-0.49786250768200885,0.05554412038437835,-0.0069892637926452965,0.8360098499036814,-0.1989129205573748,0.2784192586323234,-0.10925303616696444,0.14125799005263304,-0.28529927957099244,-0.31120903126144484,-0.04505224815498812,0.16696700736337444,0.293064483626441,0.26729369511795303,-0.17291951221588606,-0.06208001433809691,0.05666276290477825,-0.02705777819745599,0.3988921388061091,0.16514458905351304,-0.5109641290627259,-0.6991908995477116,-0.5028145096865231,-0.7424426080474381
20201222,,,-0.00771480319119053,-0.3811068151182259,-0.18580934902988197,0.4025296620656834,-0.08362530758875888,-0.09312897482010878,0.014538619808272077,0.09135476156100723,0.38068664522701556,-0.4036084607169681,-0.010939721921524006,-0.4952452089576503,0.39363824927059476,0.024473791795644878,0.2414788404132051,-0.254144752381374,-0.125635829560994,-0.4169052296662252,0.007763225297921693,0.1340543174762076,0.13114116842026674,-0.07646762654530422,0.4355703835172884,-0.14853563456948285,-0.2312759593856543,0.6670487022521155,-0.5100560991949995,0.02816276497993451,0.009015171207400374,0.8278695092208201,-0.1945670035314066,0.2817816666219304,-0.10065878558658992,0.14642680574285707,-0.28623751209818393,-0.29947978177919177,-0.03304796654956477,0.1746241634629933,0.29533595668975887,0.27373958294766837,-0.16120459640454635,-0.04962976125705971,0.0550699177389374,-0.04170649993396139,0.37475821235376916,0.17111927387161086,-0.5234788841003525,-0.7016690979778641,-0.5128472218904243,-0.739747433381787
20201223,,,-0.004192061360964233,-0.3572185845654979,-0.1788262703344868,0.3979659486599326,-0.08040155293631529,-0.07924178798913244,0.0388633469157841,0.10530409791871813,0.38746059100814123,-0.4008916647806129,-0.036894429426616575,-0.5149151742825203,0.3770525162006576,-0.007538071162147272,0.2471643842697493,-0.2618724590031897,-0.11511791206619108,-0.4126198717392115,0.00541695254919191,0.15491543738666744,0.12107766408554421,-0.0880056636384375,0.42495985757262345,-0.14564149362402198,-0.23193427443917938,0.653978302122665,-0.5262728111603096,-0.026316274572142275,0.003444225273481453,0.8032441224774949,-0.1896070541977402,0.2938806106569557,-0.09613469485188714,0.14575366432522344,-0.2751813469626194,-0.30074438713537355,-0.036816940864252204,0.18024857147814244,0.2913728606508449,0.2824522562752521,-0.15355016595395107,-0.043182097998714065,0.049293299775790715,-0.05207944328874771,0.3535892437183459,0.15300220981406004,-0.5194712914597417,-0.6943641772190787,-0.49555408408515444,-0.7092784101413868
20201224,,,-0.006269898069107804,-0.3570800279082527,-0.17630502337353457,0.40572373700599906,-0.07811196917409749,-0.07555877575532675,0.04576598812184212,0.09970374801522357,0.3899573219047071,-0.39645007254024545,-0.02644247222114044,-0.5463926486246959,0.38535145992407926,-0.025811968448253456,0.2345623349246817,-0.2578970860543842,-0.09250352846893482,-0.40811815467835916,0.02688451716866099,0.14745696482437187,0.12672105027390562,-0.07095701793230695,0.40088168932410406,-0.1510473956696017,-0.2383080905143565,0.6476626711708541,-0.546076261283866,-0.06260254991078311,0.012463401630431702,0.8148150612996268,-0.186969236046939,0.301679366245057,-0.09158338909652156,0.14991736909420564,-0.2689391424561629,-0.2932391530115058,-0.03159701276586055,0.1956691192971975,0.3094608882618858,0.2836661005007359,-0.14821299847095457,-0.031768971194025025,0.05224026370866119,-0.08271074686188008,0.33960693902877515,0.13004994655892654,-0.5466163311369342,-0.6846644515272242,-0.47286092509157873,-0.7106377523599016
20201225,,,0.004374310316823532,-0.35920655142537955,-0.1728162707003781,0.4030764461516603,-0.06881492901255021,-0.11081277193615717,0.055191179849147336,0.11869574508578067,0.3987598817072169,-0.41538755033842334,-0.043226387760845204,-0.5418954635565565,0.3835985706878593,-0.08228495610230693,0.24908031948905163,-0.23764887351005137,-0.10721484803831709,-0.3992945117986118,0.05582953512655571,0.10974437848548652,0.13497047083686725,-0.07084331319380892,0.3807992205687728,-0.1499516378814981,-0.23771442073700924,0.6020255614616074,-0.54963245572074,-0.0855686272788896,0.013748630855779206,0.7990156658057843,-0.19696011180077472,0.3051663612226767,-0.08176326205548132,0.1541646825877094,-0.2644935203397069,-0.28122157495001454,-0.03315308087636881,0.20654234731245552,0.3191187036915095,0.28752997383575984,-0.14297086948813229,-0.03635566682217806,0.0547984786414343,-0.10169527431982846,0.3564035714591868,0.1081503398864839,-0.5438093718605699,-0.6745365895355808,-0.48352957009172526,-0.6931069290531547
